発地コード,発地名,着地コード,着地名,品目コード,品目名称,重量（発→着）,重量（着→発）,トラック台数（発→着）,トラック台数（着→発）
11,埼玉県,14,神奈川県,3,日用品,2621.313131,1870.295771,1137.018645,248.7117641
11,埼玉県,15,新潟県,3,日用品,194.3084918,66.95099668,117.5543317,14.16472868
11,埼玉県,16,富山県,3,日用品,10.68858806,93.88185195,23.48602757,17.15349709
11,埼玉県,17,石川県,3,日用品,0.408146617,0,29.63157895,0
11,埼玉県,18,福井県,3,日用品,1.713268351,0.31855584,0,17.35464621
11,埼玉県,19,山梨県,3,日用品,48.81376788,8.695508393,42.42155001,32.32575625
11,埼玉県,20,長野県,3,日用品,261.6143053,60.16959579,119.8701537,21.15104664
11,埼玉県,21,岐阜県,3,日用品,121.656436,136.8517687,73.79788054,59.93929989
11,埼玉県,22,静岡県,3,日用品,139.5521745,616.9577229,243.0583456,120.304722
11,埼玉県,23,愛知県,3,日用品,253.6648711,380.106341,315.995582,83.38382049
11,埼玉県,24,三重県,3,日用品,47.75457287,65.65828331,35.1354251,43.92350398
11,埼玉県,25,滋賀県,3,日用品,116.5216215,132.6680492,45.73944516,49.08095543
11,埼玉県,26,京都府,3,日用品,4.387383979,0.126521739,79.80898135,4.217391304
11,埼玉県,27,大阪府,3,日用品,198.9771978,192.3161149,454.0260259,198.4246921
11,埼玉県,28,兵庫県,3,日用品,381.5649487,454.2475421,194.2568422,152.0376377
11,埼玉県,29,奈良県,3,日用品,4.514808334,79.13671992,27.12134503,19.86063995
11,埼玉県,30,和歌山県,3,日用品,9.987773519,1.9125,6.595238095,4.25
11,埼玉県,31,鳥取県,3,日用品,0.304238095,0,17.76190476,0
11,埼玉県,32,島根県,3,日用品,0.08315,26.1,3.575,4.35
11,埼玉県,33,岡山県,3,日用品,2.477854935,2.968572945,64.21312652,39.4312788
11,埼玉県,34,広島県,3,日用品,69.76226497,74.81275227,89.18807123,70.3159456
11,埼玉県,35,山口県,3,日用品,0.246312866,0,33.92690059,0
11,埼玉県,36,徳島県,3,日用品,0.503764257,0,19.16263632,0
11,埼玉県,37,香川県,3,日用品,2.612684211,0.143214286,29.66578947,3.642857143
11,埼玉県,38,愛媛県,3,日用品,4.837536842,6.46675,50.8930401,8.895833333
11,埼玉県,39,高知県,3,日用品,0.017333333,0.304,1,3.8
11,埼玉県,40,福岡県,3,日用品,121.785197,13.32363534,182.9534542,39.31888054
11,埼玉県,41,佐賀県,3,日用品,1.180657895,0.266,17.06578947,3.8
11,埼玉県,42,長崎県,3,日用品,0.29,65.23255814,9,14.49612403
11,埼玉県,43,熊本県,3,日用品,5.044497265,0,54.99456589,0
11,埼玉県,44,大分県,3,日用品,0.014,0.061578947,1,12.31578947
11,埼玉県,45,宮崎県,3,日用品,0.234043062,88.29636207,13.31578947,12.47044335
11,埼玉県,46,鹿児島県,3,日用品,0.194343567,0.050214286,28.12134503,2.642857143
11,埼玉県,47,沖縄県,3,日用品,5.269870347,0,36.98157895,0
11,埼玉県,90,全国,3,日用品,49.16163636,7.72067718,21,25.04705882
11,埼玉県,92,東北,3,日用品,283.7238008,0,166.3270164,0
11,埼玉県,93,海外,3,日用品,1523.014369,2952.833014,27.91491775,340.821028
11,埼玉県,94,不特定,3,日用品,24.55665025,1896.851396,13.76190476,286.2450739
11,埼玉県,99,全て不明,3,日用品,0,2.289437966,0,9.067706692
12,千葉県,01,北海道,3,日用品,55.81794093,0.294,7.673076923,0
12,千葉県,02,青森県,3,日用品,7.082940934,0,3.423076923,0
12,千葉県,03,岩手県,3,日用品,3.928548077,27.13619656,3.423076923,9.342105263
12,千葉県,04,宮城県,3,日用品,54.60191071,81.15791389,8.630952381,0
12,千葉県,05,秋田県,3,日用品,1.616,0.02,0,0
12,千葉県,06,山形県,3,日用品,35.23061539,0.039,4.35,0
12,千葉県,07,福島県,3,日用品,12.13392809,5.849232321,0,4.313559322
12,千葉県,08,茨城県,3,日用品,86.48623631,683.246722,53.02418743,138.6383149
12,千葉県,09,栃木県,3,日用品,46.54084888,233.0708136,3.423076923,14.72222222
12,千葉県,10,群馬県,3,日用品,68.00063538,16895.26026,18.92307692,1
12,千葉県,11,埼玉県,3,日用品,1756.732777,1901.486988,187.5904863,1309.836287
12,千葉県,12,千葉県,3,日用品,4520.762926,4520.762926,2080.675847,2080.675847
12,千葉県,13,東京都,3,日用品,2234.912805,1739.685228,753.3119384,353.1201463
12,千葉県,14,神奈川県,3,日用品,1395.347665,2183.695439,180.6749114,236.099589
12,千葉県,15,新潟県,3,日用品,8.188024267,3,3.423076923,2
12,千葉県,16,富山県,3,日用品,3.872933076,43.5,3.368421053,4.35
12,千葉県,17,石川県,3,日用品,10.19294551,6.107142857,3.423076923,2.714285714
12,千葉県,18,福井県,3,日用品,2.935423077,3.555555556,3.423076923,0
12,千葉県,19,山梨県,3,日用品,1.152,47.00038156,0,4.513513514
12,千葉県,20,長野県,3,日用品,7.36408983,46.4963541,3.423076923,35.81794587
12,千葉県,21,岐阜県,3,日用品,43.00807093,0,3.423076923,0
12,千葉県,22,静岡県,3,日用品,53.48515946,8.336988282,3.935483871,6.846153846
12,千葉県,23,愛知県,3,日用品,125.9747494,124.4013527,7.673076923,13.87392178
12,千葉県,24,三重県,3,日用品,5.94778125,0,0,0
12,千葉県,25,滋賀県,3,日用品,66.81247146,45.14285714,14.92307692,8.785714286
12,千葉県,26,京都府,3,日用品,11.23154036,160.4182982,3.423076923,12.04425145
12,千葉県,27,大阪府,3,日用品,668.5524261,305.6450911,79.66995105,26.16393363
12,千葉県,28,兵庫県,3,日用品,188.0463223,32.28734783,13.08974359,12.26923077
12,千葉県,29,奈良県,3,日用品,6.166058824,0.997443299,0,0
12,千葉県,30,和歌山県,3,日用品,3.93275,44.2962963,0,0
12,千葉県,31,鳥取県,3,日用品,0.906,0,0,0
12,千葉県,32,島根県,3,日用品,0.745,0,0,0
12,千葉県,33,岡山県,3,日用品,4.12425,0.021923077,0,4.384615385
12,千葉県,34,広島県,3,日用品,5.321940934,5.58557423,3.423076923,4.380952381
12,千葉県,35,山口県,3,日用品,1.57035023,0,0,0
12,千葉県,36,徳島県,3,日用品,0.094,8.166666667,0,0
12,千葉県,37,香川県,3,日用品,3.296619565,0,4.25,0
12,千葉県,38,愛媛県,3,日用品,1.035869565,0,0,0
12,千葉県,39,高知県,3,日用品,0.045423077,0,3.423076923,0
12,千葉県,40,福岡県,3,日用品,207.0361606,0.36,28.58974359,0
12,千葉県,41,佐賀県,3,日用品,8.5345,0,0,0
12,千葉県,42,長崎県,3,日用品,2.359740591,0,0,0
12,千葉県,43,熊本県,3,日用品,1.624673077,0,3.423076923,0
12,千葉県,44,大分県,3,日用品,1.807428571,0.814814815,0,0
12,千葉県,45,宮崎県,3,日用品,1.306125,0.244444444,0,0
12,千葉県,46,鹿児島県,3,日用品,2.424298077,0,3.423076923,0
12,千葉県,47,沖縄県,3,日用品,3.798981183,0,0,0
12,千葉県,90,全国,3,日用品,99.92307692,401.4430769,0,0
12,千葉県,92,東北,3,日用品,4.678571429,4.466666667,13.73809524,44.66666667
12,千葉県,93,海外,3,日用品,1084.237913,695.1367933,11.34140436,49.47619048
12,千葉県,99,全て不明,3,日用品,0,561.4366425,0,21.70258273
13,東京都,01,北海道,3,日用品,55.29061404,141.5945587,176.0453471,6.857142857
13,東京都,02,青森県,3,日用品,0.723762438,0.17199075,17.95156517,0
13,東京都,03,岩手県,3,日用品,0.630408663,1.089637363,14.74285714,0
13,東京都,04,宮城県,3,日用品,496.6019491,40.4228125,39.07455891,84.73459507
13,東京都,05,秋田県,3,日用品,27.42079072,15.03839519,7.371428571,0
13,東京都,06,山形県,3,日用品,133.6289031,21.07878616,37.90989011,0
13,東京都,07,福島県,3,日用品,51.63514148,2.309686968,19.99285714,0
13,東京都,08,茨城県,3,日用品,262.0283287,861.8250374,47.03698923,218.3424021
13,東京都,09,栃木県,3,日用品,418.4135439,163.4823562,41.84751952,0
13,東京都,10,群馬県,3,日用品,426.8422624,0.159648886,28.90691244,0
13,東京都,11,埼玉県,3,日用品,1274.86815,3014.67344,288.5436826,3047.138197
13,東京都,12,千葉県,3,日用品,1739.685228,2234.912805,353.1201463,753.3119384
13,東京都,13,東京都,3,日用品,27041.51483,27041.51483,4809.413023,4809.413023
13,東京都,14,神奈川県,3,日用品,1682.530422,4643.562583,502.231994,656.8676648
13,東京都,15,新潟県,3,日用品,45.17079958,47.22081597,23.87532468,0
13,東京都,16,富山県,3,日用品,0.776475177,0.003923077,11.04025974,0
13,東京都,17,石川県,3,日用品,1.047067929,107.9807213,7.371428571,7.230769231
13,東京都,18,福井県,3,日用品,2.01162315,9.589432833,3.685714286,0
13,東京都,19,山梨県,3,日用品,131.592314,0.634891851,5.569230769,0
13,東京都,20,長野県,3,日用品,69.94391056,27.52265614,4.272727273,0
13,東京都,21,岐阜県,3,日用品,62.84611197,126.1314807,7.371428571,0
13,東京都,22,静岡県,3,日用品,110.9363393,154.0740091,54.51374645,4.272727273
13,東京都,23,愛知県,3,日用品,243.0544049,259.2111104,74.90735265,32.49350649
13,東京都,24,三重県,3,日用品,0.626328516,81.45709841,3.685714286,0
13,東京都,25,滋賀県,3,日用品,0.160221519,127.6067283,0,6.3
13,東京都,26,京都府,3,日用品,72.83683625,187.2282779,35.00519481,55.35421888
13,東京都,27,大阪府,3,日用品,359.1514035,687.9788673,39.98241758,28.41428571
13,東京都,28,兵庫県,3,日用品,107.7939977,95.83109078,31.13256113,6.857142857
13,東京都,29,奈良県,3,日用品,0.678478414,40.50298681,7.371428571,0
13,東京都,30,和歌山県,3,日用品,0.193423002,176.2688245,3.685714286,0
13,東京都,31,鳥取県,3,日用品,0.944725926,0,7.371428571,0
13,東京都,32,島根県,3,日用品,0.357514286,0.019561404,3.685714286,0
13,東京都,33,岡山県,3,日用品,3.259191978,147.7487298,7.371428571,0
13,東京都,34,広島県,3,日用品,2.829395506,12.45675222,22.11428571,0
13,東京都,35,山口県,3,日用品,2.775719212,0.04024467,11.05714286,0
13,東京都,36,徳島県,3,日用品,0.120544223,0.482609562,3.685714286,0
13,東京都,37,香川県,3,日用品,0.129,0,3.685714286,0
13,東京都,38,愛媛県,3,日用品,3.264207239,0,11.05714286,0
13,東京都,39,高知県,3,日用品,0.048497076,0.019561404,0,0
13,東京都,40,福岡県,3,日用品,43.72840368,215.997739,43.71428571,6.857142857
13,東京都,41,佐賀県,3,日用品,4.94392153,0.367727273,16.86785714,0
13,東京都,42,長崎県,3,日用品,1.008782418,3.462981965,14.74285714,0
13,東京都,43,熊本県,3,日用品,0.865277574,0.022923077,14.74285714,0
13,東京都,44,大分県,3,日用品,0.905366138,0.136829268,7.371428571,0
13,東京都,45,宮崎県,3,日用品,0.35009507,0.611212755,3.685714286,0
13,東京都,46,鹿児島県,3,日用品,0.71538729,0.003923077,7.371428571,0
13,東京都,47,沖縄県,3,日用品,7.880185659,6.857142857,21.6,6.857142857
13,東京都,90,全国,3,日用品,7937.772345,84.71064059,17.74165006,48.7
13,東京都,91,東日本,3,日用品,0.03,0,0,0
13,東京都,92,東北,3,日用品,13.45621622,3.06,18.32432432,0
13,東京都,93,海外,3,日用品,124.8459706,1779.137835,0,0
13,東京都,94,不特定,3,日用品,0.85,0.05,17,0
13,東京都,99,全て不明,3,日用品,69.90909091,37.52857143,9.818181818,0
14,神奈川県,01,北海道,3,日用品,79.97721709,39.19430672,5.933333333,3.928571429
14,神奈川県,02,青森県,3,日用品,0.297142857,0.369142857,0,0
14,神奈川県,03,岩手県,3,日用品,136.3427954,9.8005,0,0
14,神奈川県,04,宮城県,3,日用品,239.5999117,20.76396911,3.513513514,3.513513514
14,神奈川県,05,秋田県,3,日用品,7.473255904,3.703285714,0,0
14,神奈川県,06,山形県,3,日用品,51.2112381,25.36643863,0,5.878048781
14,神奈川県,07,福島県,3,日用品,18.23633031,4.0255,0,0
14,神奈川県,08,茨城県,3,日用品,242.1994578,233.1719843,23.97283693,91.39244004
14,神奈川県,09,栃木県,3,日用品,93.98737115,256.4255666,12.81138211,4.935483871
14,神奈川県,10,群馬県,3,日用品,88.96093842,247.4839124,9.446846847,0
14,神奈川県,11,埼玉県,3,日用品,1870.295771,2621.313131,248.7117641,1137.018645
14,神奈川県,12,千葉県,3,日用品,2183.695439,1395.347665,236.099589,180.6749114
14,神奈川県,13,東京都,3,日用品,4643.562583,1682.530422,656.8676648,502.231994
14,神奈川県,14,神奈川県,3,日用品,23893.40373,23893.40373,2560.813328,2560.813328
14,神奈川県,15,新潟県,3,日用品,15.97805066,9.071362038,5.878048781,0
14,神奈川県,16,富山県,3,日用品,11.82101399,0.055621622,0,0
14,神奈川県,17,石川県,3,日用品,13.71784651,6.602934566,3.513513514,3.513513514
14,神奈川県,18,福井県,3,日用品,1.4885,2.886822864,0,0
14,神奈川県,19,山梨県,3,日用品,376.7141941,57.70128571,0,8.785714286
14,神奈川県,20,長野県,3,日用品,82.80556084,1.878,11.86666667,0
14,神奈川県,21,岐阜県,3,日用品,6.514048753,34.33518797,0,0
14,神奈川県,22,静岡県,3,日用品,726.1780233,45.88811044,168.6573555,5.878048781
14,神奈川県,23,愛知県,3,日用品,464.1165936,39.24211016,7.113513514,3.6
14,神奈川県,24,三重県,3,日用品,11.81086842,17.41432432,0,0
14,神奈川県,25,滋賀県,3,日用品,0.580379162,0.019642857,0,0
14,神奈川県,26,京都府,3,日用品,36.17702635,33.05893243,0,0
14,神奈川県,27,大阪府,3,日用品,212.0265509,84.14959383,19.5992278,9.391562294
14,神奈川県,28,兵庫県,3,日用品,165.1261684,113.683592,0,3.6
14,神奈川県,29,奈良県,3,日用品,0.673476191,5.665921493,0,0
14,神奈川県,30,和歌山県,3,日用品,0.005121212,0.212540541,0,0
14,神奈川県,31,鳥取県,3,日用品,0.7065,0.0025,0,0
14,神奈川県,32,島根県,3,日用品,0.078,0.094864865,0,0
14,神奈川県,33,岡山県,3,日用品,8.916782577,0.428777992,0,0
14,神奈川県,34,広島県,3,日用品,6.314599949,81.83490294,0,0
14,神奈川県,35,山口県,3,日用品,0.272,0,0,0
14,神奈川県,36,徳島県,3,日用品,0.408,0,0,0
14,神奈川県,37,香川県,3,日用品,0.587289474,1.019047619,0,0
14,神奈川県,38,愛媛県,3,日用品,0.735947368,0.07027027,0,0
14,神奈川県,39,高知県,3,日用品,0.132,0,0,0
14,神奈川県,40,福岡県,3,日用品,91.70413379,61.56745451,3.5,2.827586207
14,神奈川県,41,佐賀県,3,日用品,16.31789169,0,0,0
14,神奈川県,42,長崎県,3,日用品,0.513578947,1.022807018,0,0
14,神奈川県,43,熊本県,3,日用品,1.403761905,3.6,0,0
14,神奈川県,44,大分県,3,日用品,0.414105263,0,0,0
14,神奈川県,45,宮崎県,3,日用品,0.231,0,0,0
14,神奈川県,46,鹿児島県,3,日用品,0.3,0,0,0
14,神奈川県,47,沖縄県,3,日用品,0.268835422,0.005,0,0
14,神奈川県,90,全国,3,日用品,61.09357809,1739.898101,70.5913631,49.18918919
14,神奈川県,92,東北,3,日用品,61.35210526,87,8.421052632,25
14,神奈川県,93,海外,3,日用品,482.790023,2295.357099,18.85714286,3.75
14,神奈川県,99,全て不明,3,日用品,14.75,21.43770588,17.7,0
15,新潟県,08,茨城県,3,日用品,0.622344178,22.14465132,2,15.87302632
15,新潟県,11,埼玉県,3,日用品,66.95099668,194.3084918,14.16472868,117.5543317
15,新潟県,12,千葉県,3,日用品,3,8.188024267,2,3.423076923
15,新潟県,13,東京都,3,日用品,47.22081597,45.17079958,0,23.87532468
15,新潟県,14,神奈川県,3,日用品,9.071362038,15.97805066,0,5.878048781
16,富山県,08,茨城県,3,日用品,0.062298851,0.262777778,0,0
16,富山県,11,埼玉県,3,日用品,93.88185195,10.68858806,17.15349709,23.48602757
16,富山県,12,千葉県,3,日用品,43.5,3.872933076,4.35,3.368421053
16,富山県,13,東京都,3,日用品,0.003923077,0.776475177,0,11.04025974
16,富山県,14,神奈川県,3,日用品,0.055621622,11.82101399,0,0
17,石川県,08,茨城県,3,日用品,0,0.015375,0,0
17,石川県,11,埼玉県,3,日用品,0,0.408146617,0,29.63157895
17,石川県,12,千葉県,3,日用品,6.107142857,10.19294551,2.714285714,3.423076923
17,石川県,13,東京都,3,日用品,107.9807213,1.047067929,7.230769231,7.371428571
17,石川県,14,神奈川県,3,日用品,6.602934566,13.71784651,3.513513514,3.513513514
18,福井県,08,茨城県,3,日用品,0.002,8.717768678,1,8.712643678
18,福井県,11,埼玉県,3,日用品,0.31855584,1.713268351,17.35464621,0
18,福井県,12,千葉県,3,日用品,3.555555556,2.935423077,0,3.423076923
18,福井県,13,東京都,3,日用品,9.589432833,2.01162315,0,3.685714286
18,福井県,14,神奈川県,3,日用品,2.886822864,1.4885,0,0
19,山梨県,08,茨城県,3,日用品,0.00716,0.125035,0,0
19,山梨県,11,埼玉県,3,日用品,8.695508393,48.81376788,32.32575625,42.42155001
19,山梨県,12,千葉県,3,日用品,47.00038156,1.152,4.513513514,0
19,山梨県,13,東京都,3,日用品,0.634891851,131.592314,0,5.569230769
19,山梨県,14,神奈川県,3,日用品,57.70128571,376.7141941,8.785714286,0
20,長野県,08,茨城県,3,日用品,0.18925,25.182875,0,3
20,長野県,11,埼玉県,3,日用品,60.16959579,261.6143053,21.15104664,119.8701537
20,長野県,12,千葉県,3,日用品,46.4963541,7.36408983,35.81794587,3.423076923
20,長野県,13,東京都,3,日用品,27.52265614,69.94391056,0,4.272727273
20,長野県,14,神奈川県,3,日用品,1.878,82.80556084,0,11.86666667
21,岐阜県,08,茨城県,3,日用品,6.4,2.2,0,2.2
21,岐阜県,11,埼玉県,3,日用品,136.8517687,121.656436,59.93929989,73.79788054
21,岐阜県,12,千葉県,3,日用品,0,43.00807093,0,3.423076923
21,岐阜県,13,東京都,3,日用品,126.1314807,62.84611197,0,7.371428571
21,岐阜県,14,神奈川県,3,日用品,34.33518797,6.514048753,0,0
22,静岡県,08,茨城県,3,日用品,398.4771004,62.30324458,44.56174583,20.06910569
22,静岡県,11,埼玉県,3,日用品,616.9577229,139.5521745,120.304722,243.0583456
22,静岡県,12,千葉県,3,日用品,8.336988282,53.48515946,6.846153846,3.935483871
22,静岡県,13,東京都,3,日用品,154.0740091,110.9363393,4.272727273,54.51374645
22,静岡県,14,神奈川県,3,日用品,45.88811044,726.1780233,5.878048781,168.6573555
23,愛知県,08,茨城県,3,日用品,18.91224638,24.22549333,13.36666667,4.6
23,愛知県,11,埼玉県,3,日用品,380.106341,253.6648711,83.38382049,315.995582
23,愛知県,12,千葉県,3,日用品,124.4013527,125.9747494,13.87392178,7.673076923
23,愛知県,13,東京都,3,日用品,259.2111104,243.0544049,32.49350649,74.90735265
23,愛知県,14,神奈川県,3,日用品,39.24211016,464.1165936,3.6,7.113513514
24,三重県,08,茨城県,3,日用品,0.061460526,0.176285,10.21052632,0
24,三重県,11,埼玉県,3,日用品,65.65828331,47.75457287,43.92350398,35.1354251
24,三重県,12,千葉県,3,日用品,0,5.94778125,0,0
24,三重県,13,東京都,3,日用品,81.45709841,0.626328516,0,3.685714286
24,三重県,14,神奈川県,3,日用品,17.41432432,11.81086842,0,0
25,滋賀県,08,茨城県,3,日用品,0.001,10.36117299,1,6.914942529
25,滋賀県,11,埼玉県,3,日用品,132.6680492,116.5216215,49.08095543,45.73944516
25,滋賀県,12,千葉県,3,日用品,45.14285714,66.81247146,8.785714286,14.92307692
